filename,ssim,in_range
hd1840.jpg,0.4427,NO
hd1844.jpg,0.5259,YES
hd1845.jpg,0.4787,NO
hd1846.jpg,0.4204,NO
hd1847.jpg,0.5075,YES
hd1849.jpg,0.5018,YES
hd1850.jpg,0.5267,YES
hd1848.jpg,0.5121,YES
hd1852.jpg,0.5523,YES
hd1853.jpg,0.4326,NO
hd1851.jpg,0.4906,NO
hd1854.jpg,0.4355,NO
hd1855.jpg,0.5160,YES
hd1857.jpg,0.3975,NO
hd1858.jpg,0.4153,NO
hd1861.jpg,0.4960,NO
hd1862.jpg,0.3963,NO
hd1860.jpg,0.4754,NO
hd1863.jpg,0.4235,NO
hd1864.jpg,0.5212,YES
hd1865.jpg,0.5076,YES
hd1866.jpg,0.4415,NO
hd1867.jpg,0.5656,YES
hd1869.jpg,0.4699,NO
hd1870.jpg,0.4513,NO
hd1872.jpg,0.4975,NO
hd1874.jpg,0.4550,NO
hd1873.jpg,0.4613,NO
hd1875.jpg,0.5449,YES
hd1877.jpg,0.5404,YES
hd1878.jpg,0.4639,NO
hd1879.jpg,0.5245,YES
hd1880.jpg,0.4668,NO
hd1882.jpg,0.5071,YES
hd1881.jpg,0.3963,NO
hd1884.jpg,0.5425,YES
hd1883.jpg,0.4982,NO
hd1885.jpg,0.4536,NO
hd1886.jpg,0.4804,NO
hd1888.jpg,0.5392,YES
hd1887.jpg,0.5953,YES
hd1889.jpg,0.5346,YES
hd1891.jpg,0.4378,NO
hd1890.jpg,0.4109,NO
hd1892.jpg,0.4726,NO
hd1893.jpg,0.4520,NO
hd1894.jpg,0.4407,NO
hd1895.jpg,0.4848,NO
hd1896.jpg,0.3490,NO
